[1.000064015519431, -0.001649460883097985, 640.0405201847532;
  0.0005064433819638347, 0.9988232204493334, 359.8720982541806;
  4.341913301993025e-07, -1.243399833341302e-06, 1]
[0.9998616267345988, 0.0005998510933426077, 640.9126614370798;
  -7.785263983063291e-05, 1.000346608919017, 359.6873002336749;
  -2.398723528789865e-07, 5.762423445623638e-07, 1]
[0.9956910472238677, -0.00399781586733656, 643.0947331065667;
  -0.001302892248387062, 0.99586386435871, 360.4792970139849;
  -1.510120510365401e-06, -2.798136748923549e-06, 1]
[0.9947544051016703, -0.0004257688866368014, 643.1190418269915;
  -0.002242228881342986, 0.9963594053189226, 360.807697117908;
  -2.680786738073792e-06, -1.182313495580299e-06, 1]
[0.9934645344838512, -0.002650629045916801, 645.245938630542;
  -0.002092592082087582, 0.9963505829686183, 360.2669150579417;
  -2.995476064659368e-06, -1.554204511276606e-06, 1]
[0.9915725245721899, -0.00493592297922477, 646.8503384478294;
  -0.00231928936527001, 0.9951682801587602, 360.3116964886304;
  -3.479164586760491e-06, -2.108771690516575e-06, 0.9999999999999999]
[0.9977026044706584, 0.01059216624812398, 640.69590646696;
  -0.002089692192500014, 1.004980111528138, 359.1245737025275;
  -3.106601502862619e-06, 5.726442672925077e-06, 1]
[0.9944196134821558, 0.0008211334619220471, 644.4259631958588;
  -0.002183887419745973, 0.9984717809840586, 360.3231985100662;
  -3.05577627989164e-06, 3.45565306257843e-07, 1]
[0.9922628145211354, -0.0009353106587420484, 645.8847437885941;
  -0.002624437976027429, 0.9963340476119069, 360.5609988148283;
  -3.777472965524703e-06, -1.075263361613342e-06, 1]
[1.006591542031846, 0.02748972497040476, 635.099421465918;
  -0.0005599126057729146, 1.019246356083775, 357.0378571947027;
  -1.723411702776271e-06, 1.638134607373446e-05, 1]
[0.9924033853400672, -0.003209421262775653, 647.2079411796744;
  -0.002069109390654216, 0.9956036711673029, 360.6291134829204;
  -3.450475493605197e-06, -1.842254011888047e-06, 0.9999999999999999]
[0.9898423017573273, -0.0007838632209033996, 647.0278834172008;
  -0.003330142086931237, 0.9959514926883747, 361.0846949136123;
  -4.901695086912138e-06, -8.602783195697421e-07, 1]
[0.9871183518210499, 0.0003107210178579673, 647.0107327873652;
  -0.004459456658843778, 0.9958518141954823, 361.7319165117367;
  -6.250837071738171e-06, -1.725858543928841e-07, 1]
[0.9866230774876423, -0.01003877972858518, 650.0549281263462;
  -0.003765163163581948, 0.988416399334744, 363.0544406459776;
  -5.460492045910253e-06, -5.891753295022297e-06, 1]
[0.9923871963848214, -0.006047884271588043, 647.318366577776;
  -0.001592726143227153, 0.9945358394904807, 361.345662706977;
  -3.655804338000013e-06, -2.716075364415347e-06, 1]
[0.9942592347743588, -0.007642048388486341, 646.9421564273312;
  3.335476971257929e-06, 0.994639031949617, 360.9789285117699;
  -2.164750852013305e-06, -3.393058701600864e-06, 1]
[0.997872469642249, 0.0006177876490526708, 643.4400638072201;
  0.0001019228082825802, 1.000385678291588, 360.5850349353015;
  -1.502690732490926e-06, 1.17864653997556e-06, 1]
[1.003974375557012, 0.01100667826157187, 638.1334144330699;
  0.000856901543643019, 1.008015769170391, 359.9334355038902;
  -3.41051081034198e-07, 7.026352513731772e-06, 1]
[0.9929972393879255, -0.005589266254817205, 644.8682557352694;
  -0.0009259145135745448, 0.9939435422516227, 361.9026652680268;
  -2.785711669668772e-06, -3.665884300416243e-06, 1]
[0.9982991902380971, 0.002940585536086015, 642.1742764415422;
  -7.740537904584085e-05, 1.001753812813473, 360.6888076427304;
  -1.886194674081974e-06, 2.090743585385404e-06, 1]
[1.012170650670932, -0.002389724459814131, 634.5997498179609;
  0.006340254397142892, 1.003581752122688, 359.122553454515;
  6.515036198130288e-06, -8.326869536947943e-07, 1]
[1.010967223703684, -0.0009071680343209078, 633.9713388144539;
  0.00482606263143704, 1.003619379788274, 359.7911285497384;
  5.520404227483402e-06, -7.460163742181411e-08, 1]
[1.015671927476628, 0.005939900948310755, 629.0186517712947;
  0.005850572180376571, 1.009688602261964, 359.0542452979176;
  6.904422099332715e-06, 4.228774668413029e-06, 1]
[1.017441299811593, -0.006907438746331659, 630.9465193618038;
  0.009261475152626472, 1.00398201109408, 358.260270397494;
  9.675289026669375e-06, -2.183719018327869e-06, 1]
[1.014605619902711, -0.003230389030395666, 628.1510176741701;
  0.008419602574108159, 1.00297974592708, 359.1376759780309;
  7.428336116488759e-06, -8.773488758104684e-07, 1]
[1.000277652230576, 0.01183284500266356, 639.8205896278763;
  0.001919090316521657, 1.00809257145495, 358.9598116348013;
  -2.309708141474132e-06, 8.359321203123394e-06, 1]
[0.9690606002228712, -0.02513135459718126, 659.602797242693;
  -0.00504617123315139, 0.97595165321536, 363.4033679523358;
  -1.114204815220298e-05, -1.35049883895872e-05, 1]
[0.9922789189806011, 0.0004732336639165414, 648.2807479321145;
  0.0007457433927021975, 1.000576034176677, 357.864782395711;
  -4.975906747986005e-06, 3.515963980693881e-06, 1]
[0.9920058277691217, -0.002629832371231405, 649.3928062667337;
  0.001322842206601347, 0.9995058136559435, 357.4657686768088;
  -4.898548240291549e-06, 2.871926920526047e-06, 1]
[0.9933417945260693, -0.004454176158975347, 647.1213379545994;
  0.002766428954607369, 0.9993676362333919, 356.7100164262358;
  -3.754844145044026e-06, 1.488337080269612e-06, 1]
[0.9846846498041874, -0.004811777289149984, 651.788239224918;
  -0.00103306893220869, 0.9941827723192725, 358.8195379605945;
  -7.780144641859005e-06, -3.845245500600186e-07, 1]
[0.9714215328246064, -0.0024485418097512, 660.9609372363257;
  -0.005955700445578351, 0.9913441966289555, 360.0895529395808;
  -1.495188397794975e-05, 1.138929509873017e-06, 0.9999999999999999]
[0.9634293015460946, -0.004800042432160524, 666.786489269869;
  -0.008406308090235255, 0.9879959943648952, 360.6435722798593;
  -1.893381274986836e-05, 4.828746448531412e-07, 1]
[0.9495991581075304, 0.006143094121348063, 674.1504082136124;
  -0.01476862917948401, 0.9904001605145496, 361.968043007932;
  -2.759419713341029e-05, 7.197186817449109e-06, 1]
[0.9381065762447692, -0.002114107798274044, 682.9075669312731;
  -0.01804557011657053, 0.9812240112526744, 363.4711048592823;
  -3.215390417621909e-05, 1.659923799391558e-06, 0.9999999999999999]
[0.9360429611340569, 0.01676232987083042, 683.9625302931008;
  -0.0200838008096031, 0.9919780199096587, 361.474359705754;
  -3.665679832307949e-05, 1.361023734282532e-05, 0.9999999999999999]
[0.9108492791005245, 0.005755606791480854, 702.2379536508611;
  -0.02698514926583919, 0.9783124216055455, 361.2902856484936;
  -4.794473740137001e-05, 8.061188635902681e-06, 1]
[0.8918109643851743, 0.01064207211224081, 715.3620368605538;
  -0.03390547320534416, 0.9767710778404758, 360.2174062205226;
  -5.83443259084956e-05, 1.227360292599832e-05, 1]
[0.8777315187394867, -0.003833428595379162, 727.1935344708277;
  -0.03728973106192501, 0.9634203083410104, 360.3130573826367;
  -6.349304636834185e-05, 3.861424095081223e-06, 1]
[0.8652879594997988, 0.009975856677910025, 731.1650622879066;
  -0.04276355539483483, 0.9676789887905093, 359.6063969177001;
  -7.185521014537514e-05, 1.192802097555821e-05, 1]
[0.8411487918436816, 0.008746642185260096, 748.5888220940822;
  -0.05078313207714474, 0.9596241459549415, 360.8310579809263;
  -8.44275735878484e-05, 1.11513669799732e-05, 1]
[0.81931265853594, 0.01371561818641485, 768.290798687982;
  -0.05801443116844071, 0.957571051099346, 360.8903947394082;
  -9.664716561006662e-05, 1.599119091061682e-05, 1]
[0.793081227056096, 0.004513232744820022, 781.9858732312648;
  -0.06671206524918154, 0.9443997899600021, 362.2005978419315;
  -0.0001086576743034733, 1.019869832611057e-05, 1]
[0.7844459184439473, 0.02406494867113781, 784.2478671097521;
  -0.07213918112560563, 0.9543217245219384, 360.5447355625758;
  -0.0001167196141268641, 2.222318429283241e-05, 1]
[0.7580224363516144, 0.01984567820564783, 807.0601611527677;
  -0.080675104705932, 0.9454357670671129, 362.8005219563986;
  -0.0001291670825335665, 2.040334964457771e-05, 1]
